-90,0,10,4.826905727386475
-80,-10,10,4.379949331283569
-80,0,10,4.384194850921631
-80,10,10,4.268559217453003
-70,-20,10,3.819943904876709
-70,-10,10,3.708139181137085
-70,0,10,3.7125120162963867
-70,10,10,3.8188679218292236
-70,20,10,3.8085062503814697
-60,-30,10,3.147169589996338
-60,-20,10,3.1485767364501953
-60,-10,10,3.1524252891540527
-60,0,10,3.147268056869507
-60,10,10,3.1478891372680664
-60,20,10,3.2632954120635986
-60,30,10,3.259458303451538
-50,-40,10,2.816267967224121
-50,-30,10,2.7002134323120117
-50,-20,10,2.6875898838043213
-50,-10,10,2.7043402194976807
-50,0,10,2.704279899597168
-50,10,10,2.6994943618774414
-50,20,10,2.6997406482696533
-50,30,10,2.8161890506744385
-50,40,10,3.1516494750976562
-40,-50,10,2.700483798980713
-40,-40,10,2.251880168914795
-40,-30,10,2.2403371334075928
-40,-20,10,2.1400012969970703
-40,-10,10,1.8033819198608398
-40,0,10,2.2522459030151367
-40,10,10,2.2521958351135254
-40,20,10,2.251932144165039
-40,30,10,2.251619577407837
-40,40,10,2.475794792175293
-40,50,10,2.8122713565826416
-30,-60,10,3.258772134780884
-30,-50,10,2.6998727321624756
-30,-40,10,2.1403660774230957
-30,-30,10,1.8038442134857178
-30,-20,10,1.6922099590301514
-30,-10,10,1.695711374282837
-30,0,10,1.691918134689331
-30,10,10,1.6917357444763184
-30,20,10,1.6919069290161133
-30,30,10,1.6917085647583008
-30,40,10,2.2556426525115967
-30,50,10,2.812467575073242
-30,60,10,3.372227191925049
-20,-70,10,3.8239691257476807
-20,-60,10,3.259962558746338
-20,-50,10,2.69931960105896
-20,-40,10,2.140549898147583
-20,-30,10,1.6922316551208496
-20,-20,10,1.2442667484283447
-20,-10,10,1.1325092315673828
-20,0,10,1.2441842555999756
-20,10,10,1.1318275928497314
-20,20,10,1.1319186687469482
-20,30,10,1.6923010349273682
-20,40,10,2.2515530586242676
-20,50,10,2.811906576156616
-20,60,10,3.3628578186035156
-20,70,10,3.9327220916748047
-10,-80,10,4.268581867218018
-10,-70,10,3.708864450454712
-10,-60,10,3.260791540145874
-10,-50,10,2.6998841762542725
-10,-40,10,2.1405205726623535
-10,-30,10,1.6917195320129395
-10,-20,10,1.1324758529663086
-10,-10,10,0.6837542057037354
-10,0,10,0.6839516162872314
-10,10,10,0.6836905479431152
-10,20,10,1.1324973106384277
-10,30,10,1.6908514499664307
-10,40,10,2.2557871341705322
-10,50,10,2.815260410308838
-10,60,10,3.372455358505249
-10,70,10,3.9322376251220703
-10,80,10,4.502337217330933
0,-90,10,4.81522011756897
0,-80,10,4.266913414001465
0,-70,10,3.817857265472412
0,-60,10,3.2593069076538086
0,-50,10,2.811115264892578
0,-40,10,2.2629852294921875
0,-30,10,1.692786455154419
0,-20,10,1.1319708824157715
0,-10,10,0.5759708881378174
0,0,10,0.12583088874816895
0,10,10,0.4598653316497803
0,20,10,1.0199332237243652
0,30,10,1.5796456336975098
0,40,10,2.1390063762664795
0,50,10,2.7004477977752686
0,60,10,3.371663808822632
0,70,10,3.9325132369995117
0,80,10,4.494726657867432
0,90,10,5.051934003829956
10,-80,10,4.268488883972168
10,-70,10,3.7065646648406982
10,-60,10,3.2600107192993164
10,-50,10,2.6992032527923584
10,-40,10,2.139951705932617
10,-30,10,1.6907715797424316
10,-20,10,1.1319053173065186
10,-10,10,0.5722262859344482
10,0,10,0.5722255706787109
10,10,10,0.5714473724365234
10,20,10,1.0197644233703613
10,30,10,1.5840709209442139
10,40,10,2.1399528980255127
10,50,10,2.811549425125122
10,60,10,3.0357065200805664
10,70,10,3.8202147483825684
10,80,10,4.381225824356079
20,-70,10,3.819917917251587
20,-60,10,3.1503021717071533
20,-50,10,2.699857234954834
20,-40,10,2.1389665603637695
20,-30,10,1.6919500827789307
20,-20,10,1.2427570819854736
20,-10,10,1.1319246292114258
20,0,10,1.132481336593628
20,10,10,1.0198776721954346
20,20,10,1.1358911991119385
20,30,10,1.5799314975738525
20,40,10,2.1399474143981934
20,50,10,2.812485933303833
20,60,10,3.371455192565918
20,70,10,3.923295497894287
30,-60,10,3.259511947631836
30,-50,10,2.587999105453491
30,-40,10,2.14090633392334
30,-30,10,1.6913492679595947
30,-20,10,1.6959450244903564
30,-10,10,1.6924445629119873
30,0,10,1.6920771598815918
30,10,10,1.6913089752197266
30,20,10,1.6918878555297852
30,30,10,1.8042714595794678
30,40,10,2.2511513233184814
30,50,10,2.6998865604400635
30,60,10,3.3747410774230957
40,-50,10,2.9245238304138184
40,-40,10,2.2525596618652344
40,-30,10,2.47554087638855
40,-20,10,2.5880000591278076
40,-10,10,2.2519214153289795
40,0,10,2.255688428878784
40,10,10,2.2524428367614746
40,20,10,2.2512452602386475
40,30,10,2.256171941757202
40,40,10,2.255361795425415
40,50,10,2.811563014984131
50,-40,10,3.0277035236358643
50,-30,10,2.9243111610412598
50,-20,10,3.3724775314331055
50,-10,10,2.700512647628784
50,0,10,2.8122217655181885
50,10,10,2.810853958129883
50,20,10,2.7005653381347656
50,30,10,2.7008354663848877
50,40,10,2.699486494064331
60,-30,10,3.4832379817962646
60,-20,10,3.5961480140686035
60,-10,10,3.260387897491455
60,0,10,3.26046085357666
60,10,10,3.2593889236450195
60,20,10,3.2602577209472656
60,30,10,2.924008846282959
70,-20,10,3.9313290119171143
70,-10,10,3.8205108642578125
70,0,10,3.8187992572784424
70,10,10,3.820854902267456
70,20,10,3.8199775218963623
80,-10,10,4.266790866851807
80,0,10,4.268598318099976
80,10,10,4.2682647705078125
90,0,10,4.827989101409912
-90,0,30,1.8038897514343262
-80,-10,30,1.579749345779419
-80,0,30,1.5793330669403076
-80,10,30,1.6916611194610596
-70,-20,30,1.467710256576538
-70,-10,30,1.4716148376464844
-70,0,30,1.4679124355316162
-70,10,30,1.4679350852966309
-70,20,30,1.5718936920166016
-60,-30,30,1.3559420108795166
-60,-20,30,1.247302770614624
-60,-10,30,1.3559975624084473
-60,0,30,1.356175184249878
-60,10,30,1.3592033386230469
-60,20,30,1.3559491634368896
-60,30,30,1.4676182270050049
-50,-40,30,1.1355862617492676
-50,-30,30,1.131880521774292
-50,-20,30,1.1316850185394287
-50,-10,30,1.1313905715942383
-50,0,30,1.1313765048980713
-50,10,30,1.1318955421447754
-50,20,30,1.1317038536071777
-50,30,30,1.2439723014831543
-50,40,30,1.2433907985687256
-40,-50,30,1.1312978267669678
-40,-40,30,1.0197007656097412
-40,-30,30,0.9076039791107178
-40,-20,30,1.0185298919677734
-40,-10,30,0.9076943397521973
-40,0,30,1.019371509552002
-40,10,30,0.9077339172363281
-40,20,30,0.9079015254974365
-40,30,30,1.0233869552612305
-40,40,30,1.1316967010498047
-40,50,30,1.2438724040985107
-30,-60,30,1.2433562278747559
-30,-50,30,1.1313042640686035
-30,-40,30,0.9081411361694336
-30,-30,30,0.9078891277313232
-30,-20,30,0.7959103584289551
-30,-10,30,0.7959799766540527
-30,0,30,0.7959153652191162
-30,10,30,0.907947301864624
-30,20,30,0.9080495834350586
-30,30,30,0.9079899787902832
-30,40,30,1.0191607475280762
-30,50,30,1.1320021152496338
-30,60,30,1.3558495044708252
-20,-70,30,1.4674615859985352
-20,-60,30,1.3559963703155518
-20,-50,30,1.135680913925171
-20,-40,30,0.919158935546875
-20,-30,30,0.7958869934082031
-20,-20,30,0.6838192939758301
-20,-10,30,0.5719492435455322
-20,0,30,0.6844737529754639
-20,10,30,0.6875259876251221
-20,20,30,0.6873383522033691
-20,30,30,0.7959518432617188
-20,40,30,1.0199365615844727
-20,50,30,1.1317753791809082
-20,60,30,1.3558578491210938
-20,70,30,1.4681861400604248
-10,-80,30,1.6913707256317139
-10,-70,30,1.4673333168029785
-10,-60,30,1.2435569763183594
-10,-50,30,1.1314353942871094
-10,-40,30,1.0196003913879395
-10,-30,30,0.7959022521972656
-10,-20,30,0.6831235885620117
-10,-10,30,0.5719585418701172
-10,0,30,0.5711004734039307
-10,10,30,0.5717620849609375
-10,20,30,0.5719335079193115
-10,30,30,0.7959907054901123
-10,40,30,1.0188241004943848
-10,50,30,1.1320016384124756
-10,60,30,1.355994462966919
-10,70,30,1.5800254344940186
-10,80,30,1.6918888092041016
0,-90,30,1.8030734062194824
0,-80,30,1.6915154457092285
0,-70,30,1.4673140048980713
0,-60,30,1.3555538654327393
0,-50,30,1.1314048767089844
0,-40,30,1.0199170112609863
0,-30,30,0.7955827713012695
0,-20,30,0.6842961311340332
0,-10,30,0.4602174758911133
0,0,30,0.12429571151733398
0,10,30,0.3392612934112549
0,20,30,0.5716593265533447
0,30,30,0.7956452369689941
0,40,30,1.0204553604125977
0,50,30,1.0194990634918213
0,60,30,1.3637170791625977
0,70,30,1.5796916484832764
0,80,30,1.6918346881866455
0,90,30,1.9166409969329834
10,-80,30,1.6917040348052979
10,-70,30,1.4673817157745361
10,-60,30,1.263641595840454
10,-50,30,1.1358013153076172
10,-40,30,1.0193288326263428
10,-30,30,0.7955012321472168
10,-20,30,0.6845011711120605
10,-10,30,0.4597055912017822
10,0,30,0.4598684310913086
10,10,30,0.4599647521972656
10,20,30,0.5719637870788574
10,30,30,0.795567512512207
10,40,30,1.0197076797485352
10,50,30,1.1315486431121826
10,60,30,1.3561983108520508
10,70,30,1.580136775970459
10,80,30,1.692239761352539
20,-70,30,1.579881191253662
20,-60,30,1.2438271045684814
20,-50,30,1.131714105606079
20,-40,30,1.0193629264831543
20,-30,30,0.684124231338501
20,-20,30,0.6838159561157227
20,-10,30,0.5719683170318604
20,0,30,0.5720851421356201
20,10,30,0.5722477436065674
20,20,30,0.6837852001190186
20,30,30,0.7963104248046875
20,40,30,1.0234036445617676
20,50,30,1.131716012954712
20,60,30,1.3554222583770752
20,70,30,1.5801222324371338
30,-60,30,1.3596246242523193
30,-50,30,1.1315407752990723
30,-40,30,0.9077072143554688
30,-30,30,0.7952680587768555
30,-20,30,0.7988839149475098
30,-10,30,0.7959849834442139
30,0,30,0.7962605953216553
30,10,30,0.7953522205352783
30,20,30,0.7997133731842041
30,30,30,0.7958984375
30,40,30,1.0198173522949219
30,50,30,1.0194127559661865
30,60,30,1.355905532836914
40,-50,30,1.2435967922210693
40,-40,30,0.9079756736755371
40,-30,30,1.0200953483581543
40,-20,30,1.0199668407440186
40,-10,30,1.132000207901001
40,0,30,1.019913911819458
40,10,30,1.0202348232269287
40,20,30,1.0193955898284912
40,30,30,1.0199615955352783
40,40,30,1.0196561813354492
40,50,30,1.1315782070159912
50,-40,30,1.2442450523376465
50,-30,30,1.1314001083374023
50,-20,30,1.3555099964141846
50,-10,30,1.1319646835327148
50,0,30,1.1322438716888428
50,10,30,1.1313931941986084
50,20,30,1.1360268592834473
50,30,30,1.135322093963623
50,40,30,1.0198311805725098
60,-30,30,1.3558084964752197
60,-20,30,1.467944860458374
60,-10,30,1.3557989597320557
60,0,30,1.3559904098510742
60,10,30,1.3558275699615479
60,20,30,1.355971097946167
60,30,30,1.3558454513549805
70,-20,30,1.579439401626587
70,-10,30,1.4679620265960693
70,0,30,1.4798064231872559
70,10,30,1.4679028987884521
70,20,30,1.4670982360839844
80,-10,30,1.6923251152038574
80,0,30,1.6914994716644287
80,10,30,1.6913251876831055
90,0,30,1.8919572830200195
-90,0,50,3.7155826091766357
-80,-10,50,1.1325783729553223
-80,0,50,1.244264841079712
-80,10,50,1.2433080673217773
-70,-20,50,1.1050677299499512
-70,-10,50,1.0238490104675293
-70,0,50,1.1147971153259277
-70,10,50,1.1329903602600098
-70,20,50,1.1315789222717285
-60,-30,50,0.9086215496063232
-60,-20,50,0.9076604843139648
-60,-10,50,0.9078376293182373
-60,0,50,1.019968032836914
-60,10,50,1.0205028057098389
-60,20,50,1.0200660228729248
-60,30,50,3.2385010719299316
-50,-40,50,0.7958738803863525
-50,-30,50,0.9077072143554688
-50,-20,50,0.8073344230651855
-50,-10,50,0.9077131748199463
-50,0,50,0.9076917171478271
-50,10,50,0.9073481559753418
-50,20,50,0.9082190990447998
-50,30,50,0.9077751636505127
-50,40,50,1.0198988914489746
-40,-50,50,0.7958693504333496
-40,-40,50,0.7959446907043457
-40,-30,50,0.8067734241485596
-40,-20,50,0.7959425449371338
-40,-10,50,0.7960877418518066
-40,0,50,0.7962081432342529
-40,10,50,0.7957038879394531
-40,20,50,0.7960057258605957
-40,30,50,0.7958657741546631
-40,40,50,0.7953670024871826
-40,50,50,0.9078061580657959
-30,-60,50,0.9079318046569824
-30,-50,50,0.907386302947998
-30,-40,50,0.7960762977600098
-30,-30,50,0.7959740161895752
-30,-20,50,0.7957262992858887
-30,-10,50,0.7964303493499756
-30,0,50,0.7957210540771484
-30,10,50,0.7958071231842041
-30,20,50,0.7959208488464355
-30,30,50,0.7952747344970703
-30,40,50,0.7959613800048828
-30,50,50,0.9081170558929443
-30,60,50,1.019704818725586
-20,-70,50,1.7028207778930664
-20,-60,50,1.019803524017334
-20,-50,50,0.79935622215271
-20,-40,50,0.7959475517272949
-20,-30,50,0.683887243270874
-20,-20,50,0.6828529834747314
-20,-10,50,0.6879611015319824
-20,0,50,0.691704511642456
-20,10,50,0.683884859085083
-20,20,50,0.6834025382995605
-20,30,50,0.6834688186645508
-20,40,50,0.7959356307983398
-20,50,50,0.9076600074768066
-20,60,50,1.0199737548828125
-20,70,50,1.1320245265960693
-10,-80,50,1.1321606636047363
-10,-70,50,1.0201306343078613
-10,-60,50,1.0193417072296143
-10,-50,50,0.9077768325805664
-10,-40,50,0.795973539352417
-10,-30,50,0.6836884021759033
-10,-20,50,0.5716037750244141
-10,-10,50,0.5716876983642578
-10,0,50,0.5719811916351318
-10,10,50,0.5721442699432373
-10,20,50,0.5719442367553711
-10,30,50,0.6844332218170166
-10,40,50,0.795635461807251
-10,50,50,0.916168212890625
-10,60,50,1.0198893547058105
-10,70,50,1.143744945526123
-10,80,50,1.2439117431640625
0,-90,50,1.242508888244629
0,-80,50,1.1316606998443604
0,-70,50,1.0205504894256592
0,-60,50,1.019911766052246
0,-50,50,0.9079787731170654
0,-40,50,0.7959356307983398
0,-30,50,0.6842596530914307
0,-20,50,0.5828144550323486
0,-10,50,0.45993494987487793
0,0,50,0.12449169158935547
0,10,50,0.34710264205932617
0,20,50,0.5723531246185303
0,30,50,0.6839509010314941
0,40,50,0.7957272529602051
0,50,50,0.9084796905517578
0,60,50,1.019857406616211
0,70,50,1.1316299438476562
0,80,50,1.2439053058624268
0,90,50,1.3565382957458496
10,-80,50,2.139965295791626
10,-70,50,1.1273608207702637
10,-60,50,1.0195167064666748
10,-50,50,0.9079282283782959
10,-40,50,0.7953431606292725
10,-30,50,0.6837048530578613
10,-20,50,0.5718486309051514
10,-10,50,0.45934057235717773
10,0,50,0.4593658447265625
10,10,50,0.45993566513061523
10,20,50,0.571986198425293
10,30,50,0.684253454208374
10,40,50,0.7958278656005859
10,50,50,0.9078860282897949
10,60,50,1.0198795795440674
10,70,50,1.1325082778930664
10,80,50,1.243276834487915
20,-70,50,1.4688043594360352
20,-60,50,0.9079041481018066
20,-50,50,0.9074621200561523
20,-40,50,0.7959575653076172
20,-30,50,0.6833887100219727
20,-20,50,0.571875810623169
20,-10,50,0.5717430114746094
20,0,50,0.5720610618591309
20,10,50,0.5714161396026611
20,20,50,0.5717346668243408
20,30,50,0.6840085983276367
20,40,50,0.8076479434967041
20,50,50,0.9081449508666992
20,60,50,1.0197551250457764
20,70,50,1.1310820579528809
30,-60,50,0.9080617427825928
30,-50,50,0.7959339618682861
30,-40,50,0.6953558921813965
30,-30,50,0.6835751533508301
30,-20,50,0.6845393180847168
30,-10,50,0.6832823753356934
30,0,50,0.6836893558502197
30,10,50,0.6845784187316895
30,20,50,0.6839802265167236
30,30,50,0.6913630962371826
30,40,50,0.7958345413208008
30,50,50,0.907721996307373
30,60,50,1.0204622745513916
40,-50,50,0.9078128337860107
40,-40,50,0.7958738803863525
40,-30,50,0.8071649074554443
40,-20,50,0.7959072589874268
40,-10,50,0.795372486114502
40,0,50,0.7959129810333252
40,10,50,0.7952938079833984
40,20,50,0.7955408096313477
40,30,50,0.7958235740661621
40,40,50,0.7958211898803711
40,50,50,0.9113125801086426
50,-40,50,1.0198986530303955
50,-30,50,0.90787672996521
50,-20,50,0.9079742431640625
50,-10,50,0.9079127311706543
50,0,50,0.9085428714752197
50,10,50,0.9079935550689697
50,20,50,0.9064605236053467
50,30,50,0.9079279899597168
50,40,50,0.9076845645904541
60,-30,50,1.0199520587921143
60,-20,50,1.0199153423309326
60,-10,50,1.0196330547332764
60,0,50,0.9073407649993896
60,10,50,0.9081852436065674
60,20,50,0.90779709815979
60,30,50,0.9073796272277832
70,-20,50,1.1344923973083496
70,-10,50,1.1316771507263184
70,0,50,1.1321206092834473
70,10,50,1.1319897174835205
70,20,50,1.13094162940979
80,-10,50,1.2443692684173584
80,0,50,1.243055820465088
80,10,50,1.2444894313812256
90,0,50,1.35640549659729
32,-80,22,2.140223264694214
-10,-34,70,0.6837155818939209
